time	V(1)	V(5)	V(6)
4.671325715384986e-001	2.970585e+001	-3.831927e+000	3.831927e+000
4.680759579384908e-001	8.612985e+001	-1.101742e+001	1.101742e+001
4.690525204384908e-001	1.331070e+002	-1.715802e+001	1.715802e+001
4.698001391674802e-001	1.572665e+002	-2.060879e+001	2.060879e+001
4.701445311275119e-001	1.643006e+002	-2.165599e+001	2.165599e+001
4.704013561744020e-001	1.677507e+002	-2.211899e+001	2.211899e+001
4.707026646849935e-001	1.697938e+002	-2.237013e+001	2.237013e+001
4.710347330170381e-001	1.695102e+002	-2.231272e+001	2.231272e+001
4.714111546240110e-001	1.659826e+002	-2.176792e+001	2.176792e+001
4.720213459998595e-001	1.532331e+002	-1.984491e+001	1.984491e+001
4.729930906637270e-001	1.166954e+002	-1.491271e+001	1.491271e+001
4.739696531637270e-001	6.438535e+001	-8.224150e+000	8.224150e+000
4.749462156637270e-001	3.446721e+000	-4.359902e-001	4.359902e-001
4.759227781637270e-001	-5.795382e+001	7.410897e+000	-7.410897e+000
4.768993406637270e-001	-1.115877e+002	1.426491e+001	-1.426491e+001
4.778759031637270e-001	-1.502672e+002	1.957847e+001	-1.957847e+001
4.783228601492370e-001	-1.614709e+002	2.125497e+001	-2.125497e+001
4.786184225202735e-001	-1.663819e+002	2.193961e+001	-2.193961e+001
4.788953640196891e-001	-1.691116e+002	2.230594e+001	-2.230594e+001
4.791604720619076e-001	-1.699995e+002	2.242767e+001	-2.242767e+001
4.794143642433304e-001	-1.692594e+002	2.230170e+001	-2.230170e+001
4.798197711383496e-001	-1.648731e+002	2.159929e+001	-2.159929e+001
4.804759952384414e-001	-1.497072e+002	1.941909e+001	-1.941909e+001
4.813104613356516e-001	-1.174372e+002	1.520885e+001	-1.520885e+001
4.819982460533951e-001	-8.199661e+001	1.067478e+001	-1.067478e+001
4.826265342213808e-001	-4.476357e+001	5.836491e+000	-5.836491e+000
4.832543272285240e-001	-5.062634e+000	6.595682e-001	-6.595682e-001
4.838646501671881e-001	3.382405e+001	-4.357478e+000	4.357478e+000
4.848412126671881e-001	9.151652e+001	-1.169559e+001	1.169559e+001
4.858177751671881e-001	1.369444e+002	-1.769031e+001	1.769031e+001
4.865059446031160e-001	1.582019e+002	-2.075059e+001	2.075059e+001
4.868400964686569e-001	1.647664e+002	-2.172106e+001	2.172106e+001
4.870903869847654e-001	1.679771e+002	-2.214922e+001	2.214922e+001
4.873975326726112e-001	1.698732e+002	-2.238337e+001	2.238337e+001
4.877118987823421e-001	1.694579e+002	-2.230950e+001	2.230950e+001
4.880948971548654e-001	1.657426e+002	-2.173034e+001	2.173034e+001
4.887155565268305e-001	1.524605e+002	-1.973581e+001	1.973581e+001
4.896921190268305e-001	1.151786e+002	-1.471599e+001	1.471599e+001
4.906686815268305e-001	6.246109e+001	-7.978226e+000	7.978226e+000
4.916452440268305e-001	1.372930e+000	-1.709645e-001	1.709645e-001
4.926218065268305e-001	-5.989923e+001	7.659505e+000	-7.659505e+000
4.935983690268305e-001	-1.131440e+002	1.446379e+001	-1.446379e+001
4.945749315268305e-001	-1.512259e+002	1.971683e+001	-1.971683e+001
4.950016833810675e-001	-1.617129e+002	2.129221e+001	-2.129221e+001
4.952941704924355e-001	-1.665004e+002	2.195545e+001	-2.195545e+001
4.955729532016777e-001	-1.691816e+002	2.230618e+001	-2.230618e+001
4.958767741169870e-001	-1.699772e+002	2.241117e+001	-2.241117e+001
4.961540675462945e-001	-1.687588e+002	2.221831e+001	-2.221831e+001
4.966051001034327e-001	-1.628552e+002	2.128855e+001	-2.128855e+001
4.973332029006234e-001	-1.435402e+002	1.859611e+001	-1.859611e+001
4.981274816951063e-001	-1.102852e+002	1.430396e+001	-1.430396e+001
4.987990737740153e-001	-7.436307e+001	9.674026e+000	-9.674026e+000
4.994833746139105e-001	-3.290081e+001	4.282275e+000	-4.282275e+000
5.001066222814775e-001	6.831421e+000	-8.869740e-001	8.869740e-001
5.007949190652130e-001	5.018604e+001	-6.460680e+000	6.460680e+000
5.017714815652130e-001	1.052786e+002	-1.345426e+001	1.345426e+001
5.027480440652130e-001	1.462623e+002	-1.900078e+001	1.900078e+001
5.032745147171461e-001	1.604751e+002	-2.109760e+001	2.109760e+001
5.035823744219498e-001	1.658924e+002	-2.187005e+001	2.187005e+001
5.038511405126518e-001	1.687987e+002	-2.226288e+001	2.226288e+001
5.041121607079789e-001	1.699641e+002	-2.241314e+001	2.241314e+001
5.043964054018759e-001	1.693628e+002	-2.230365e+001	2.230365e+001
5.047905741088775e-001	1.653192e+002	-2.166424e+001	2.166424e+001
5.054289821753547e-001	1.511111e+002	-1.954911e+001	1.954911e+001
5.064055446753547e-001	1.129567e+002	-1.443202e+001	1.443202e+001
5.073821071753547e-001	5.966442e+001	-7.620801e+000	7.620801e+000
5.083586696753547e-001	-1.623743e+000	2.120057e-001	-2.120057e-001
5.093352321753547e-001	-6.269431e+001	8.016697e+000	-8.016697e+000
5.103117946753547e-001	-1.153629e+002	1.474733e+001	-1.474733e+001
5.112883571753547e-001	-1.525713e+002	1.991183e+001	-1.991183e+001
5.116858692274433e-001	-1.620557e+002	2.134499e+001	-2.134499e+001
5.119739361446872e-001	-1.666678e+002	2.197786e+001	-2.197786e+001
5.122553941722701e-001	-1.692777e+002	2.230788e+001	-2.230788e+001
5.126051534766722e-001	-1.698664e+002	2.237556e+001	-2.237556e+001
5.129212060513866e-001	-1.678613e+002	2.207106e+001	-2.207106e+001
5.134347468411117e-001	-1.595535e+002	2.078809e+001	-2.078809e+001
5.142599853521152e-001	-1.339332e+002	1.732937e+001	-1.732937e+001
5.149933834051412e-001	-1.002662e+002	1.303240e+001	-1.303240e+001
5.156424681518339e-001	-6.402049e+001	8.339107e+000	-8.339107e+000
5.162935919341568e-001	-2.383105e+001	3.104970e+000	-3.104970e+000
5.169103221604009e-001	1.559356e+001	-2.021614e+000	2.021614e+000
5.176668323882632e-001	6.259105e+001	-8.046173e+000	8.046173e+000
5.186433948882632e-001	1.152813e+002	-1.473251e+001	1.473251e+001
5.196199573882632e-001	1.525222e+002	-1.990031e+001	1.990031e+001
5.200185540869140e-001	1.620431e+002	-2.133866e+001	2.133866e+001
5.203067843752997e-001	1.666617e+002	-2.197264e+001	2.197264e+001
5.205881429197548e-001	1.692743e+002	-2.230309e+001	2.230309e+001
5.209377649665911e-001	1.698683e+002	-2.237156e+001	2.237156e+001
5.212533643475960e-001	1.678732e+002	-2.206859e+001	2.206859e+001
5.217661761022724e-001	1.595956e+002	-2.079002e+001	2.079002e+001
5.225902916178150e-001	1.340526e+002	-1.722783e+001	1.722783e+001
5.235668541178150e-001	8.744442e+001	-1.117129e+001	1.117129e+001
5.245434166178150e-001	2.911746e+001	-3.716776e+000	3.716776e+000
5.255199791178150e-001	-3.311166e+001	4.236130e+000	-4.236130e+000
5.264965416178150e-001	-9.090334e+001	1.162163e+001	-1.162163e+001
5.274731041178150e-001	-1.365127e+002	1.763463e+001	-1.763463e+001
5.281681426345646e-001	-1.580968e+002	2.073903e+001	-2.073903e+001
5.285034595492890e-001	-1.647141e+002	2.171830e+001	-2.171830e+001
5.287539808853965e-001	-1.679467e+002	2.214989e+001	-2.214989e+001
5.290594868916062e-001	-1.698613e+002	2.238589e+001	-2.238589e+001
5.293768116075068e-001	-1.694668e+002	2.231445e+001	-2.231445e+001
5.297587114941393e-001	-1.657832e+002	2.174108e+001	-2.174108e+001
5.303776233641968e-001	-1.525907e+002	1.981102e+001	-1.981102e+001
5.312229385572883e-001	-1.214282e+002	1.571797e+001	-1.571797e+001
5.319184826744621e-001	-8.643684e+001	1.124979e+001	-1.124979e+001
5.325505829611027e-001	-4.944040e+001	6.445144e+000	-6.445144e+000
5.331825291030663e-001	-9.659610e+000	1.258958e+000	-1.258958e+000
5.337993313015360e-001	2.971173e+001	-3.827020e+000	3.827020e+000
5.347594395119012e-001	8.705721e+001	-1.113086e+001	1.113086e+001
5.357360020119012e-001	1.337746e+002	-1.725039e+001	1.725039e+001
5.364735275958391e-001	1.574296e+002	-2.063350e+001	2.063350e+001
5.368161550858819e-001	1.643819e+002	-2.166739e+001	2.166739e+001
5.370717572997542e-001	1.677894e+002	-2.212423e+001	2.212423e+001
5.373738751927512e-001	1.698079e+002	-2.237248e+001	2.237248e+001
5.377030918895254e-001	1.695020e+002	-2.231223e+001	2.231223e+001
5.380805736517839e-001	1.659443e+002	-2.176195e+001	2.176195e+001
5.386924533246139e-001	1.531097e+002	-1.982680e+001	1.982680e+001
5.396667119354413e-001	1.163709e+002	-1.486977e+001	1.486977e+001
5.406432744354413e-001	6.397262e+001	-8.171427e+000	8.171427e+000
5.416198369354413e-001	3.001091e+000	-3.790639e-001	3.790639e-001
5.425963994354413e-001	-5.837263e+001	7.464394e+000	-7.464394e+000
5.435729619354413e-001	-1.119236e+002	1.430781e+001	-1.430781e+001
5.445495244354413e-001	-1.504751e+002	1.960841e+001	-1.960841e+001
5.449921416608213e-001	-1.615233e+002	2.126300e+001	-2.126300e+001
5.452870419871828e-001	-1.664075e+002	2.194302e+001	-2.194302e+001
5.455643784649273e-001	-1.691269e+002	2.230077e+001	-2.230077e+001
5.458615480535870e-001	-1.699904e+002	2.241664e+001	-2.241664e+001
5.461292755508773e-001	-1.689431e+002	2.224921e+001	-2.224921e+001
5.465648360151361e-001	-1.635767e+002	2.139912e+001	-2.139912e+001
5.472686492441332e-001	-1.457141e+002	1.888901e+001	-1.888901e+001
5.480681603683438e-001	-1.131506e+002	1.467180e+001	-1.467180e+001
5.487447956160730e-001	-7.747543e+001	1.007592e+001	-1.007592e+001
5.494366534305449e-001	-3.583324e+001	4.662798e+000	-4.662798e+000
5.500632010633648e-001	4.050077e+000	-5.236188e-001	5.236188e-001
5.507724483954823e-001	4.880833e+001	-6.278983e+000	6.278983e+000
5.517490108954823e-001	1.041441e+002	-1.330931e+001	1.330931e+001
5.527255733954823e-001	1.455231e+002	-1.889574e+001	1.889574e+001
5.532659570916534e-001	1.602932e+002	-2.106974e+001	2.106974e+001
5.535760050185489e-001	1.658028e+002	-2.185817e+001	2.185817e+001
5.538432223063425e-001	1.687378e+002	-2.225649e+001	2.225649e+001
5.540980927486735e-001	1.699432e+002	-2.241000e+001	2.241000e+001
5.543911742130451e-001	1.693915e+002	-2.230544e+001	2.230544e+001
5.547820681089016e-001	1.654454e+002	-2.168393e+001	2.168393e+001
5.554152768648039e-001	1.515115e+002	-1.960447e+001	1.960447e+001
5.563918393648039e-001	1.136116e+002	-1.451574e+001	1.451574e+001
5.573684018648039e-001	6.048610e+001	-7.725836e+000	7.725836e+000
5.583449643648039e-001	-7.454129e-001	9.973520e-002	-9.973520e-002
5.593215268648039e-001	-6.187703e+001	7.912234e+000	-7.912234e+000
5.602980893648039e-001	-1.147162e+002	1.466467e+001	-1.466467e+001
5.612746518648039e-001	-1.521818e+002	1.985526e+001	-1.985526e+001
5.616807394156049e-001	-1.619560e+002	2.132962e+001	-2.132962e+001
5.619700992029658e-001	-1.666192e+002	2.197133e+001	-2.197133e+001
5.622507712140474e-001	-1.692502e+002	2.231280e+001	-2.231280e+001
5.625632396683272e-001	-1.699517e+002	2.240275e+001	-2.240275e+001
5.628529705598340e-001	-1.684971e+002	2.217486e+001	-2.217486e+001
5.633240945876205e-001	-1.618616e+002	2.113700e+001	-2.113700e+001
5.640835990345788e-001	-1.405941e+002	1.821074e+001	-1.821074e+001
5.648486453690030e-001	-1.076042e+002	1.396978e+001	-1.396978e+001
5.655125743143434e-001	-7.165250e+001	9.326320e+000	-9.326320e+000
5.661808603355089e-001	-3.096083e+001	4.031728e+000	-4.031728e+000
5.668041455184514e-001	8.806868e+000	-1.139379e+000	1.139379e+000
5.675564134640129e-001	5.595925e+001	-7.192736e+000	7.192736e+000
5.685329759640129e-001	1.099820e+002	-1.405534e+001	1.405534e+001
5.695095384640129e-001	1.492657e+002	-1.943003e+001	1.943003e+001
5.699770884387770e-001	1.612198e+002	-2.121197e+001	2.121197e+001
5.702758043169673e-001	1.662587e+002	-2.191876e+001	2.191876e+001
5.705508750023740e-001	1.690371e+002	-2.229485e+001	2.229485e+001
5.708035351124946e-001	1.699893e+002	-2.242148e+001	2.242148e+001
5.710722574930451e-001	1.693109e+002	-2.230048e+001	2.230048e+001
5.714721750640309e-001	1.650936e+002	-2.162914e+001	2.162914e+001
5.721197020515354e-001	1.503987e+002	-1.945080e+001	1.945080e+001
5.730962645515354e-001	1.118000e+002	-1.428420e+001	1.428420e+001
5.740728270515354e-001	5.821852e+001	-7.436032e+000	7.436032e+000
5.750493895515354e-001	-3.165119e+000	4.089685e-001	-4.089685e-001
5.760259520515354e-001	-6.412459e+001	8.199454e+000	-8.199454e+000
5.770025145515354e-001	-1.164904e+002	1.489139e+001	-1.489139e+001
5.779790770515354e-001	-1.532449e+002	2.000766e+001	-2.000766e+001
5.783646968687179e-001	-1.622894e+002	2.137919e+001	-2.137919e+001
5.786497034700069e-001	-1.667817e+002	2.199310e+001	-2.199310e+001
5.789330335498084e-001	-1.693410e+002	2.231509e+001	-2.231509e+001
5.792853682047041e-001	-1.698298e+002	2.236766e+001	-2.236766e+001
5.796099256911641e-001	-1.676320e+002	2.203404e+001	-2.203404e+001
5.801371391837579e-001	-1.587488e+002	2.066729e+001	-2.066729e+001
5.809833926174747e-001	-1.316631e+002	1.703424e+001	-1.703424e+001
5.816980681964414e-001	-9.828840e+001	1.278303e+001	-1.278303e+001
5.823420029966958e-001	-6.206423e+001	8.086291e+000	-8.086291e+000
5.829872368618106e-001	-2.211792e+001	2.882255e+000	-2.882255e+000
5.836036490431864e-001	1.729416e+001	-2.235238e+000	2.235238e+000
5.844301034041379e-001	6.830459e+001	-8.764433e+000	8.764433e+000
5.854066659041379e-001	1.197541e+002	-1.530410e+001	1.530410e+001
5.863832284041379e-001	1.551548e+002	-2.026524e+001	2.026524e+001
5.867497677662260e-001	1.632458e+002	-2.150849e+001	2.150849e+001
5.870218254606122e-001	1.672453e+002	-2.205096e+001	2.205096e+001
5.873132530510310e-001	1.695789e+002	-2.233633e+001	2.233633e+001
5.876804927151618e-001	1.696066e+002	-2.231872e+001	2.231872e+001
5.880438121405549e-001	1.664399e+002	-2.183992e+001	2.183992e+001
5.886331108879508e-001	1.547239e+002	-2.006449e+001	2.006449e+001
5.895736096514676e-001	1.206480e+002	-1.543694e+001	1.543694e+001
5.905501721514676e-001	6.946027e+001	-8.872803e+000	8.872803e+000
5.915267346514676e-001	8.963873e+000	-1.141133e+000	1.141133e+000
5.925032971514676e-001	-5.273381e+001	6.743757e+000	-6.743757e+000
5.934798596514676e-001	-1.073644e+002	1.372518e+001	-1.372518e+001
5.944564221514676e-001	-1.476066e+002	1.919679e+001	-1.919679e+001
5.949570147282364e-001	-1.608071e+002	2.115291e+001	-2.115291e+001
5.952608349721783e-001	-1.660559e+002	2.189612e+001	-2.189612e+001
5.955324653824669e-001	-1.689076e+002	2.227855e+001	-2.227855e+001
5.958048675617332e-001	-1.699902e+002	2.242190e+001	-2.242190e+001
5.960727527902339e-001	-1.693080e+002	2.230465e+001	-2.230465e+001
5.964729803014562e-001	-1.650812e+002	2.163157e+001	-2.163157e+001
5.971209986138940e-001	-1.503600e+002	1.951424e+001	-1.951424e+001
5.979419695445677e-001	-1.190560e+002	1.542405e+001	-1.542405e+001
5.986305093852248e-001	-8.392109e+001	1.092432e+001	-1.092432e+001
5.992622747298199e-001	-4.667255e+001	6.084365e+000	-6.084365e+000
5.998939583859608e-001	-6.794237e+000	8.866512e-001	-8.866512e-001
6.005734029605824e-001	3.646300e+001	-4.689836e+000	4.689836e+000
6.015499654605824e-001	9.377795e+001	-1.198462e+001	1.198462e+001
6.025265279605824e-001	1.385253e+002	-1.791077e+001	1.791077e+001
6.031891300363383e-001	1.585863e+002	-2.080908e+001	2.080908e+001
6.035189842212962e-001	1.649575e+002	-2.174634e+001	2.174634e+001
6.037722745912459e-001	1.681244e+002	-2.216650e+001	2.216650e+001
6.040866610718572e-001	1.699227e+002	-2.239164e+001	2.239164e+001
6.043869224482824e-001	1.694143e+002	-2.230686e+001	2.230686e+001
6.047751542644722e-001	1.655467e+002	-2.169976e+001	2.169976e+001
6.054041340126716e-001	1.518341e+002	-1.964911e+001	1.964911e+001
6.063806965126716e-001	1.141418e+002	-1.458353e+001	1.458353e+001
6.073572590126716e-001	6.115297e+001	-7.811085e+000	7.811085e+000
6.083338215126716e-001	-3.128668e-002	8.449581e-003	-8.449581e-003
6.093103840126716e-001	-6.121135e+001	7.827143e+000	-7.827143e+000
6.102869465126716e-001	-1.141882e+002	1.459718e+001	-1.459718e+001
6.112635090126716e-001	-1.518622e+002	1.980889e+001	-1.980889e+001
6.116765656553306e-001	-1.618745e+002	2.131705e+001	-2.131705e+001
6.119669782187607e-001	-1.665793e+002	2.196598e+001	-2.196598e+001
6.122470123208762e-001	-1.692274e+002	2.231059e+001	-2.231059e+001
6.125565661821135e-001	-1.699613e+002	2.240572e+001	-2.240572e+001
6.128421050688327e-001	-1.685881e+002	2.218988e+001	-2.218988e+001
6.133064606239170e-001	-1.622035e+002	2.118902e+001	-2.118902e+001
6.140554045643363e-001	-1.416020e+002	1.834819e+001	-1.834819e+001
6.148176674975203e-001	-1.091338e+002	1.416881e+001	-1.416881e+001
6.154835589288974e-001	-7.333449e+001	9.544287e+000	-9.544287e+000
6.161541001025026e-001	-3.264557e+001	4.250734e+000	-4.250734e+000
6.167799484159897e-001	7.257850e+000	-9.358729e-001	9.358729e-001
6.175595765446132e-001	5.615063e+001	-7.211859e+000	7.211859e+000
6.185361390446132e-001	1.101366e+002	-1.407510e+001	1.407510e+001
6.195127015446132e-001	1.493626e+002	-1.944397e+001	1.944397e+001
6.199782809466814e-001	1.612441e+002	-2.121571e+001	2.121571e+001
6.202766941803912e-001	1.662706e+002	-2.192037e+001	2.192037e+001
6.205519436488313e-001	1.690444e+002	-2.229553e+001	2.229553e+001
6.208057962785980e-001	1.699908e+002	-2.242174e+001	2.242174e+001
6.210730980095982e-001	1.693060e+002	-2.230020e+001	2.230020e+001
6.214735415443314e-001	1.650726e+002	-2.162591e+001	2.162591e+001
6.221219022839154e-001	1.503329e+002	-1.944175e+001	1.944175e+001
6.230984647839154e-001	1.116938e+002	-1.427064e+001	1.427064e+001
6.240750272839154e-001	5.808601e+001	-7.419118e+000	7.419118e+000
6.250515897839154e-001	-3.306103e+000	4.269659e-001	-4.269659e-001
6.260281522839154e-001	-6.425516e+001	8.216121e+000	-8.216121e+000
6.270047147839154e-001	-1.165931e+002	1.490449e+001	-1.490449e+001
6.279812772839154e-001	-1.533059e+002	2.001599e+001	-2.001599e+001
6.283662997952408e-001	-1.623200e+002	2.138344e+001	-2.138344e+001
6.286509035009720e-001	-1.667966e+002	2.199507e+001	-2.199507e+001
6.289344812390706e-001	-1.693492e+002	2.231600e+001	-2.231600e+001
6.292871555366781e-001	-1.698246e+002	2.236656e+001	-2.236656e+001
6.296128348956916e-001	-1.676009e+002	2.202901e+001	-2.202901e+001
6.301418506664219e-001	-1.586405e+002	2.065104e+001	-2.065104e+001
6.309908675465371e-001	-1.313595e+002	1.699534e+001	-1.699534e+001
6.317019471887378e-001	-9.808546e+001	1.275802e+001	-1.275802e+001
6.323451578894402e-001	-6.187595e+001	8.062021e+000	-8.062021e+000
6.329895763399319e-001	-2.196925e+001	2.862931e+000	-2.862931e+000
6.336062200681702e-001	1.745807e+001	-2.251293e+000	2.251293e+000
6.344779984701165e-001	7.110416e+001	-9.112551e+000	9.112551e+000
6.354545609701165e-001	1.219131e+002	-1.558001e+001	1.558001e+001
6.364311234701165e-001	1.563839e+002	-2.043428e+001	2.043428e+001
6.367849233169315e-001	1.638602e+002	-2.159443e+001	2.159443e+001
6.370482453434968e-001	1.675406e+002	-2.209071e+001	2.209071e+001
6.373452934883673e-001	1.697110e+002	-2.235685e+001	2.235685e+001
6.376924433575688e-001	1.695528e+002	-2.231541e+001	2.231541e+001
6.380632530414293e-001	1.661818e+002	-2.179929e+001	2.179929e+001
6.386645018449541e-001	1.538796e+002	-1.994005e+001	1.994005e+001
6.396229030177909e-001	1.184016e+002	-1.513886e+001	1.513886e+001
6.405994655177909e-001	6.656504e+001	-8.502795e+000	8.502795e+000
6.415760280177909e-001	5.807764e+000	-7.377999e-001	7.377999e-001
6.425525905177909e-001	-5.572784e+001	7.126360e+000	-7.126360e+000
6.435291530177909e-001	-1.097951e+002	1.403578e+001	-1.403578e+001
6.445057155177909e-001	-1.491483e+002	1.941750e+001	-1.941750e+001
6.449756467428652e-001	-1.611905e+002	2.121178e+001	-2.121178e+001
6.452747285939920e-001	-1.662444e+002	2.192116e+001	-2.192116e+001
6.455495833021041e-001	-1.690283e+002	2.229837e+001	-2.229837e+001
6.458008019632950e-001	-1.699872e+002	2.242550e+001	-2.242550e+001
6.460712415135368e-001	-1.693167e+002	2.230517e+001	-2.230517e+001
6.464705233025472e-001	-1.651188e+002	2.163738e+001	-2.163738e+001
6.471170423340739e-001	-1.504781e+002	1.953350e+001	-1.953350e+001
6.479306979687631e-001	-1.195706e+002	1.549393e+001	-1.549393e+001
6.486190650990574e-001	-8.455815e+001	1.100696e+001	-1.100696e+001
6.492523007400044e-001	-4.728687e+001	6.164011e+000	-6.164011e+000
6.498855801059361e-001	-7.330724e+000	9.571623e-001	-9.571623e-001
6.505944469358359e-001	3.777913e+001	-4.855964e+000	4.855964e+000
6.515710094358359e-001	9.489990e+001	-1.212802e+001	1.212802e+001
6.525475719358359e-001	1.393027e+002	-1.801944e+001	1.801944e+001
6.531973504232170e-001	1.587753e+002	-2.083788e+001	2.083788e+001
6.535250711738321e-001	1.650514e+002	-2.175876e+001	2.175876e+001
6.537798536656972e-001	1.681957e+002	-2.217518e+001	2.217518e+001
6.540960411193679e-001	1.699397e+002	-2.239496e+001	2.239496e+001
6.543904112167063e-001	1.693956e+002	-2.230573e+001	2.230573e+001
6.547808274180809e-001	1.654637e+002	-2.168682e+001	2.168682e+001
6.554132774685105e-001	1.515696e+002	-1.961254e+001	1.961254e+001
6.563898399685105e-001	1.137069e+002	-1.452796e+001	1.452796e+001
6.573664024685105e-001	6.060584e+001	-7.741180e+000	7.741180e+000
6.583429649685105e-001	-6.172756e-001	8.331843e-002	-8.331843e-002
6.593195274685105e-001	-6.175767e+001	7.896939e+000	-7.896939e+000
6.602960899685105e-001	-1.146216e+002	1.465254e+001	-1.465254e+001
6.612726524685105e-001	-1.521247e+002	1.984692e+001	-1.984692e+001
6.616799907112705e-001	-1.619414e+002	2.132733e+001	-2.132733e+001
6.619695392925085e-001	-1.666120e+002	2.197034e+001	-2.197034e+001
6.622500967661852e-001	-1.692461e+002	2.231236e+001	-2.231236e+001
6.625620422873135e-001	-1.699535e+002	2.240326e+001	-2.240326e+001
6.628510210519165e-001	-1.685137e+002	2.217755e+001	-2.217755e+001
6.633209309367633e-001	-1.619235e+002	2.114637e+001	-2.114637e+001
6.640785424022947e-001	-1.407760e+002	1.824341e+001	-1.824341e+001
6.648259997508831e-001	-1.087238e+002	1.412198e+001	-1.412198e+001
6.654894559142358e-001	-7.299335e+001	9.501047e+000	-9.501047e+000
6.661571282738430e-001	-3.245509e+001	4.226202e+000	-4.226202e+000
6.667844465555735e-001	7.545855e+000	-9.701465e-001	9.701465e-001
6.676027430680481e-001	5.875430e+001	-7.538932e+000	7.538932e+000
6.685793055680481e-001	1.122293e+002	-1.434255e+001	1.434255e+001
6.695558680680481e-001	1.506639e+002	-1.963131e+001	1.963131e+001
6.699945256322717e-001	1.615708e+002	-2.126600e+001	2.126600e+001
6.702888226383942e-001	1.664308e+002	-2.194181e+001	2.194181e+001
6.705665197285603e-001	1.691407e+002	-2.229782e+001	2.229782e+001
6.708653504182606e-001	1.699876e+002	-2.241102e+001	2.241102e+001
6.711354668575553e-001	1.688984e+002	-2.223737e+001	2.223737e+001
6.715748927399156e-001	1.634000e+002	-2.136766e+001	2.136766e+001
6.722847827676536e-001	1.451788e+002	-1.873474e+001	1.873474e+001
6.732613452676536e-001	1.036187e+002	-1.323858e+001	1.323858e+001
6.742379077676536e-001	4.817220e+001	-6.152103e+000	6.152103e+000
6.752144702676536e-001	-1.373010e+001	1.759131e+000	-1.759131e+000
6.761910327676536e-001	-7.379237e+001	9.434904e+000	-9.434904e+000
6.771675952676536e-001	-1.239654e+002	1.590802e+001	-1.590802e+001
6.780442635458653e-001	-1.550070e+002	2.027315e+001	-2.027315e+001
6.784123094270943e-001	-1.631718e+002	2.150245e+001	-2.150245e+001
6.786853954127176e-001	-1.672096e+002	2.205047e+001	-2.205047e+001
6.789761696676272e-001	-1.695618e+002	2.233803e+001	-2.233803e+001
6.793457596029380e-001	-1.696127e+002	2.232340e+001	-2.232340e+001
6.797082015408541e-001	-1.664696e+002	2.184890e+001	-2.184890e+001
6.802960992788847e-001	-1.548214e+002	2.008319e+001	-2.008319e+001
6.812344939267780e-001	-1.209088e+002	1.560164e+001	-1.560164e+001
6.819461798304036e-001	-8.490366e+001	1.104818e+001	-1.104818e+001
6.825671448423164e-001	-4.842390e+001	6.315738e+000	-6.315738e+000
6.831876889903761e-001	-9.329436e+000	1.218385e+000	-1.218385e+000
6.839075781077025e-001	3.651569e+001	-4.691606e+000	4.691606e+000
6.848841406077025e-001	9.382294e+001	-1.199041e+001	1.199041e+001
6.858607031077025e-001	1.385566e+002	-1.791517e+001	1.791517e+001
6.865227926998035e-001	1.585939e+002	-2.081027e+001	2.081027e+001
6.868525613469255e-001	1.649613e+002	-2.174687e+001	2.174687e+001
6.871059115043756e-001	1.681273e+002	-2.216688e+001	2.216688e+001
6.874203701485854e-001	1.699234e+002	-2.239181e+001	2.239181e+001
6.877203955453463e-001	1.694135e+002	-2.230684e+001	2.230684e+001
6.881087148749258e-001	1.655434e+002	-2.169928e+001	2.169928e+001
6.887378336833472e-001	1.518235e+002	-1.964768e+001	1.964768e+001
6.897143961833472e-001	1.141244e+002	-1.458134e+001	1.458134e+001
6.906909586833472e-001	6.113106e+001	-7.808317e+000	7.808317e+000
6.916675211833472e-001	-5.476468e-002	1.141800e-002	-1.141800e-002
6.926440836833472e-001	-6.123325e+001	7.829909e+000	-7.829909e+000
6.936206461833472e-001	-1.142056e+002	1.459937e+001	-1.459937e+001
6.945972086833472e-001	-1.518727e+002	1.981038e+001	-1.981038e+001
6.950100362521260e-001	-1.618772e+002	2.131743e+001	-2.131743e+001
6.953004141803399e-001	-1.665807e+002	2.196613e+001	-2.196613e+001
6.955804692383821e-001	-1.692282e+002	2.231063e+001	-2.231063e+001
6.958901189302630e-001	-1.699610e+002	2.240559e+001	-2.240559e+001
6.961757956479098e-001	-1.685852e+002	2.218936e+001	-2.218936e+001
6.966403738009546e-001	-1.621924e+002	2.118730e+001	-2.118730e+001
6.973896653473377e-001	-1.415691e+002	1.835051e+001	-1.835051e+001
6.981371390187048e-001	-1.098134e+002	1.426299e+001	-1.426299e+001
6.988022165877623e-001	-7.418188e+001	9.654954e+000	-9.654954e+000
6.994717554372935e-001	-3.363107e+001	4.379030e+000	-4.379030e+000
7.001005855758093e-001	6.444833e+000	-8.263269e-001	8.263269e-001
7.009297398380521e-001	5.837305e+001	-7.487743e+000	7.487743e+000
7.019063023380521e-001	1.119239e+002	-1.430354e+001	1.430354e+001
7.028828648380521e-001	1.504754e+002	-1.960413e+001	1.960413e+001
7.033254776514363e-001	1.615233e+002	-2.125870e+001	2.125870e+001
7.036203773051665e-001	1.664075e+002	-2.193871e+001	2.193871e+001
7.038977141845961e-001	1.691269e+002	-2.229646e+001	2.229646e+001
7.041948856245265e-001	1.699904e+002	-2.241232e+001	2.241232e+001
7.044626157842328e-001	1.689430e+002	-2.224490e+001	2.224490e+001
7.048981805569484e-001	1.635765e+002	-2.139478e+001	2.139478e+001
