time	V(n002)	V(n003)
0.00052862375	0.03519903	0.01812726
0.000530576875	0.0374855	0.01930621
0.0005337855803	0.04120649	0.0212249
0.0005369942857	0.04484609	0.0231017
0.0005402029911	0.04840431	0.02493661
0.0005434116964	0.05188114	0.02672964
0.0005466204018	0.05527658	0.02848079
0.0005498291071	0.05859064	0.03019005
0.0005530378125	0.06182332	0.03185743
0.0005593157143	0.06790058	0.03499231
0.0005655936161	0.07347794	0.03786969
0.0005718715178	0.07855539	0.04048954
0.0005781494196	0.08313292	0.04285189
0.0005844273214	0.08721055	0.04495673
0.0005907052232	0.09078827	0.04680405
0.000596983125	0.09386607	0.04839386
0.0006080043303	0.09768218	0.05036719
0.0006190255357	0.09963922	0.05138214
0.0006300467411	0.09973719	0.0514387
0.0006410679464	0.09797608	0.05053688
0.0006520891518	0.0943559	0.04867668
0.0006631103571	0.08887665	0.0458581
0.0006741315625	0.08153833	0.04208113
0.000679014375	0.07779341	0.04015302
0.0006838971875	0.07379611	0.0380947
0.00068878	0.06954644	0.03590617
0.0006936628125	0.0650444	0.03358744
0.000698545625	0.06028999	0.0311385
0.0007034284375	0.0552832	0.02855935
0.00070831125	0.05002403	0.02584999
0.000710264375	0.04788065	0.02474572
0.0007122175	0.04571173	0.02362828
0.000714170625	0.04351728	0.02249765
0.00071612375	0.04129731	0.02135384
0.000718076875	0.0390518	0.02019685
0.00072003	0.03678076	0.01902667
0.000721983125	0.0344842	0.01784331
0.0007250523214	0.03082523	0.01595788
0.0007281215178	0.02713427	0.01405591
0.0007311907143	0.02341134	0.01213738
0.0007342599107	0.01965642	0.01020231
0.0007373291071	0.01586952	0.008250693
0.0007403983036	0.01205063	0.006282525
0.0007434675	0.008199765	0.00429781
0.0007443045536	0.00715071	0.003757121
0.0007451416071	0.006101154	0.00321617
0.0007459786607	0.005051097	0.002674956
0.0007468157143	0.00400054	0.00213348
0.0007476527678	0.002949482	0.00159174
0.0007484898214	0.001897923	0.001049738
0.000749326875	0.0008458637	0.0005074723
0.0007521170536	-0.002670767	-0.001305147
0.0007549072321	-0.006173402	-0.003110605
0.0007576974107	-0.00966204	-0.004908901
0.0007604875893	-0.01313668	-0.006700036
0.0007632777678	-0.01659733	-0.008484009
0.0007660679464	-0.02004398	-0.01026082
0.000768858125	-0.02347663	-0.01203047
0.0007744384821	-0.03030713	-0.01555199
0.0007800188393	-0.0369108	-0.01895679
0.0007855991964	-0.04328764	-0.02224486
0.0007911795536	-0.04943766	-0.0254162
0.0007967599107	-0.05536085	-0.02847082
0.0008023402678	-0.06105721	-0.03140871
0.000807920625	-0.06652675	-0.03422988
0.0008172677232	-0.07500445	-0.03860337
0.0008266148214	-0.08224919	-0.04234163
0.0008359619196	-0.08826097	-0.04544464
0.0008453090178	-0.09303979	-0.04791242
0.0008546561161	-0.09658566	-0.04974496
0.0008640032143	-0.09889857	-0.05094227
0.0008733503125	-0.09997851	-0.05150433
0.0008828369196	-0.09937479	-0.05119873
0.0008923235268	-0.09748178	-0.05022836
0.0009018101339	-0.09429948	-0.04859322
0.0009112967411	-0.0898279	-0.04629331
0.0009207833482	-0.08406702	-0.04332863
0.0009302699553	-0.07701685	-0.03969918
0.0009397565625	-0.06867739	-0.03540496
0.0009453369196	-0.0633421	-0.03265715
0.0009509172768	-0.05776744	-0.02978576
0.0009564976339	-0.05195341	-0.0267908
0.0009620779911	-0.04590001	-0.02367225
0.0009676583482	-0.03960724	-0.02043013
0.0009732387053	-0.0330751	-0.01706443
0.0009788190625	-0.02630358	-0.01357515
0.0009827253125	-0.02153792	-0.01111931
0.0009849574553	-0.01878518	-0.009700716
0.0009871895982	-0.01602311	-0.008277278
0.0009894217411	-0.01325172	-0.006848997
0.0009916538839	-0.01047101	-0.005415872
0.0009938860268	-0.007680965	-0.003977904
0.0009961181696	-0.0048816	-0.002535093
0.0009983503125	-0.00207291	-0.001087439
0.000999326875	-0.0008458637	-0.0004549874
0.001	0	-0.00001899763
