time	V(7)	V(8)
6.702799490670118e-001	2.186069e+001	-2.186069e+001
6.705558534114244e-001	2.186075e+001	-2.186075e+001
6.708140688682871e-001	2.186094e+001	-2.186094e+001
6.710761729822554e-001	2.186111e+001	-2.186111e+001
6.714785405904797e-001	2.186119e+001	-2.186119e+001
6.721299505741009e-001	2.186120e+001	-2.186120e+001
6.731065130741009e-001	2.186120e+001	-2.186120e+001
6.740830755741009e-001	2.186120e+001	-2.186120e+001
6.750596380741009e-001	2.186120e+001	-2.186120e+001
6.760362005741009e-001	2.186120e+001	-2.186120e+001
6.770127630741009e-001	2.186120e+001	-2.186120e+001
6.779893255741009e-001	2.186120e+001	-2.186120e+001
6.783721656759273e-001	2.186120e+001	-2.186120e+001
6.786552959425539e-001	2.186120e+001	-2.186120e+001
6.789397817655287e-001	2.186123e+001	-2.186123e+001
6.793321639936671e-001	2.186132e+001	-2.186132e+001
6.796860815814213e-001	2.186138e+001	-2.186138e+001
6.802603579775098e-001	2.186140e+001	-2.186140e+001
6.811782389143098e-001	2.186140e+001	-2.186140e+001
6.818900815185373e-001	2.186140e+001	-2.186140e+001
6.825167169311782e-001	2.186140e+001	-2.186140e+001
6.831431178654221e-001	2.186140e+001	-2.186140e+001
6.838212599371920e-001	2.186140e+001	-2.186140e+001
6.847978224371920e-001	2.186140e+001	-2.186140e+001
6.857743849371920e-001	2.186140e+001	-2.186140e+001
6.864887984287966e-001	2.186140e+001	-2.186140e+001
6.868274263175062e-001	2.186140e+001	-2.186140e+001
6.870802516657923e-001	2.186143e+001	-2.186143e+001
6.873842162781693e-001	2.186154e+001	-2.186154e+001
6.877069422372137e-001	2.186166e+001	-2.186166e+001
6.880868360217570e-001	2.186172e+001	-2.186172e+001
6.887025555747078e-001	2.186173e+001	-2.186173e+001
6.896791180747078e-001	2.186173e+001	-2.186173e+001
6.906556805747078e-001	2.186173e+001	-2.186173e+001
6.916322430747078e-001	2.186173e+001	-2.186173e+001
6.926088055747078e-001	2.186173e+001	-2.186173e+001
6.935853680747078e-001	2.186173e+001	-2.186173e+001
6.945619305747078e-001	2.186173e+001	-2.186173e+001
6.949968029464453e-001	2.186173e+001	-2.186173e+001
6.952905238646218e-001	2.186173e+001	-2.186173e+001
6.955685658850533e-001	2.186180e+001	-2.186180e+001
6.958689838051642e-001	2.186203e+001	-2.186203e+001
6.961413829828983e-001	2.186222e+001	-2.186222e+001
6.965845015155203e-001	2.186230e+001	-2.186230e+001
6.973001914935956e-001	2.186230e+001	-2.186230e+001
6.980737592176337e-001	2.186230e+001	-2.186230e+001
6.987466725957146e-001	2.186230e+001	-2.186230e+001
6.994253939056100e-001	2.186230e+001	-2.186230e+001
7.000548822451754e-001	2.186230e+001	-2.186230e+001
7.008415293015928e-001	2.186230e+001	-2.186230e+001
7.018180918015928e-001	2.186230e+001	-2.186230e+001
7.027946543015928e-001	2.186230e+001	-2.186230e+001
7.032922034263086e-001	2.186230e+001	-2.186230e+001
7.035955510974998e-001	2.186230e+001	-2.186230e+001
7.038675170432375e-001	2.186237e+001	-2.186237e+001
7.041412532665732e-001	2.186256e+001	-2.186256e+001
7.044072207325065e-001	2.186273e+001	-2.186273e+001
7.048081582238870e-001	2.186281e+001	-2.186281e+001
7.054573018953887e-001	2.186282e+001	-2.186282e+001
7.064338643953887e-001	2.186282e+001	-2.186282e+001
7.074104268953887e-001	2.186282e+001	-2.186282e+001
7.083869893953887e-001	2.186282e+001	-2.186282e+001
7.093635518953887e-001	2.186282e+001	-2.186282e+001
7.103401143953887e-001	2.186282e+001	-2.186282e+001
7.113166768953887e-001	2.186282e+001	-2.186282e+001
7.117011387326439e-001	2.186282e+001	-2.186282e+001
7.119853641064527e-001	2.186282e+001	-2.186282e+001
7.122691746570250e-001	2.186286e+001	-2.186286e+001
7.126221680157018e-001	2.186300e+001	-2.186300e+001
7.129489013096074e-001	2.186311e+001	-2.186311e+001
7.134796099424088e-001	2.186316e+001	-2.186316e+001
7.143312210685842e-001	2.186316e+001	-2.186316e+001
7.150426923355112e-001	2.186316e+001	-2.186316e+001
7.156853487909576e-001	2.186316e+001	-2.186316e+001
7.163291430992114e-001	2.186316e+001	-2.186316e+001
7.169581200048760e-001	2.186316e+001	-2.186316e+001
7.178631364731194e-001	2.186316e+001	-2.186316e+001
7.188396989731194e-001	2.186316e+001	-2.186316e+001
7.197132004275746e-001	2.186316e+001	-2.186316e+001
7.200806387710336e-001	2.186316e+001	-2.186316e+001
7.203533101962979e-001	2.186316e+001	-2.186316e+001
7.206443476349767e-001	2.186320e+001	-2.186320e+001
7.210129904203726e-001	2.186327e+001	-2.186327e+001
7.213757860145191e-001	2.186331e+001	-2.186331e+001
7.219642484315775e-001	2.186333e+001	-2.186333e+001
7.229034912781379e-001	2.186333e+001	-2.186333e+001
7.238800537781379e-001	2.186333e+001	-2.186333e+001
7.248566162781379e-001	2.186333e+001	-2.186333e+001
7.258331787781379e-001	2.186333e+001	-2.186333e+001
7.268097412781379e-001	2.186333e+001	-2.186333e+001
7.277863037781379e-001	2.186333e+001	-2.186333e+001
7.282890402587829e-001	2.186333e+001	-2.186333e+001
7.285931937052826e-001	2.186333e+001	-2.186333e+001
7.288645875910097e-001	2.186340e+001	-2.186340e+001
7.291360494697021e-001	2.186360e+001	-2.186360e+001
7.294052863947598e-001	2.186379e+001	-2.186379e+001
7.298050134601359e-001	2.186388e+001	-2.186388e+001
7.304522384377821e-001	2.186389e+001	-2.186389e+001
7.312586948333447e-001	2.186389e+001	-2.186389e+001
7.319464763446124e-001	2.186389e+001	-2.186389e+001
7.326495302973982e-001	2.186389e+001	-2.186389e+001
7.332839039330960e-001	2.186389e+001	-2.186389e+001
7.340445474368551e-001	2.186389e+001	-2.186389e+001
7.350211099368551e-001	2.186389e+001	-2.186389e+001
7.359976724368551e-001	2.186389e+001	-2.186389e+001
7.365758615664559e-001	2.186389e+001	-2.186389e+001
7.368919184709631e-001	2.186389e+001	-2.186389e+001
7.371548929653832e-001	2.186393e+001	-2.186393e+001
7.374168511600941e-001	2.186404e+001	-2.186404e+001
7.377190865616584e-001	2.186418e+001	-2.186418e+001
7.381065862530016e-001	2.186425e+001	-2.186425e+001
7.387344025484968e-001	2.186425e+001	-2.186425e+001
7.397109650484968e-001	2.186425e+001	-2.186425e+001
7.406875275484968e-001	2.186425e+001	-2.186425e+001
7.416640900484968e-001	2.186425e+001	-2.186425e+001
7.426406525484968e-001	2.186425e+001	-2.186425e+001
7.436172150484968e-001	2.186425e+001	-2.186425e+001
7.445937775484968e-001	2.186425e+001	-2.186425e+001
7.450087505130419e-001	2.186425e+001	-2.186425e+001
