time	V(9)	V(10)
6.674620772695578e-002	1.000793e+001	-1.000793e+001
6.730469561733374e-002	1.000768e+001	-1.000768e+001
6.828125811733374e-002	1.000724e+001	-1.000724e+001
6.925782061733374e-002	1.000696e+001	-1.000696e+001
6.988096239296267e-002	1.000707e+001	-1.000707e+001
6.998541474511213e-002	1.000717e+001	-1.000717e+001
7.019431944941108e-002	1.000749e+001	-1.000749e+001
7.061212885800898e-002	1.000813e+001	-1.000813e+001
7.100095469345295e-002	1.000868e+001	-1.000868e+001
7.135620422046175e-002	1.000900e+001	-1.000900e+001
7.193261029459853e-002	1.000909e+001	-1.000909e+001
7.285370520303082e-002	1.000878e+001	-1.000878e+001
7.369253504283961e-002	1.000839e+001	-1.000839e+001
7.466909754283961e-002	1.000794e+001	-1.000794e+001
7.564566004283961e-002	1.000749e+001	-1.000749e+001
7.662222254283961e-002	1.000706e+001	-1.000706e+001
7.759878504283961e-002	1.000679e+001	-1.000679e+001
7.821725223642137e-002	1.000694e+001	-1.000694e+001
7.832148714557952e-002	1.000704e+001	-1.000704e+001
7.852995696389582e-002	1.000737e+001	-1.000737e+001
7.894689660052844e-002	1.000805e+001	-1.000805e+001
7.933482428184278e-002	1.000862e+001	-1.000862e+001
7.969041007317931e-002	1.000895e+001	-1.000895e+001
8.026735373353748e-002	1.000905e+001	-1.000905e+001
8.118925954392479e-002	1.000875e+001	-1.000875e+001
8.202547575582946e-002	1.000836e+001	-1.000836e+001
8.265096847750042e-002	1.000807e+001	-1.000807e+001
8.321112230798448e-002	1.000781e+001	-1.000781e+001
8.376773154568225e-002	1.000756e+001	-1.000756e+001
8.448003219873085e-002	1.000724e+001	-1.000724e+001
8.545659469873085e-002	1.000697e+001	-1.000697e+001
8.643315719873085e-002	1.000706e+001	-1.000706e+001
8.654595610924243e-002	1.000714e+001	-1.000714e+001
8.677155393026560e-002	1.000744e+001	-1.000744e+001
8.722274957231195e-002	1.000812e+001	-1.000812e+001
8.748122110997039e-002	1.000850e+001	-1.000850e+001
8.774302013600258e-002	1.000883e+001	-1.000883e+001
8.814550067236017e-002	1.000911e+001	-1.000911e+001
8.879708958485226e-002	1.000914e+001	-1.000914e+001
8.967271873962149e-002	1.000881e+001	-1.000881e+001
9.059410172452131e-002	1.000838e+001	-1.000838e+001
9.157066422452131e-002	1.000792e+001	-1.000792e+001
9.254722672452131e-002	1.000748e+001	-1.000748e+001
9.352378922452131e-002	1.000711e+001	-1.000711e+001
9.451561051358381e-002	1.000688e+001	-1.000688e+001
9.472923356045881e-002	1.000700e+001	-1.000700e+001
9.497337418545881e-002	1.000727e+001	-1.000727e+001
9.546165543545881e-002	1.000796e+001	-1.000796e+001
9.574426176623249e-002	1.000839e+001	-1.000839e+001
9.605021656560119e-002	1.000879e+001	-1.000879e+001
9.643633653626732e-002	1.000908e+001	-1.000908e+001
9.706195979896960e-002	1.000913e+001	-1.000913e+001
9.790848549084431e-002	1.000882e+001	-1.000882e+001
9.866725553637146e-002	1.000846e+001	-1.000846e+001
9.929907157050080e-002	1.000817e+001	-1.000817e+001
9.987477206322765e-002	1.000790e+001	-1.000790e+001
1.004476384811140e-001	1.000764e+001	-1.000764e+001
1.011662121488529e-001	1.000732e+001	-1.000732e+001
1.021427746488529e-001	1.000705e+001	-1.000705e+001
1.031193371488529e-001	1.000714e+001	-1.000714e+001
1.032307235859435e-001	1.000722e+001	-1.000722e+001
