time	V(7)	V(8)
1.547784923571158e-001	2.058825e+001	-2.058825e+001
1.554095142476233e-001	1.856328e+001	-1.856328e+001
1.563860767476233e-001	1.358576e+001	-1.358576e+001
1.573626392476233e-001	7.121913e+000	-7.121913e+000
1.583392017476233e-001	3.626569e+000	-3.626569e+000
1.593157642476233e-001	7.311984e+000	-7.311984e+000
1.594378345601233e-001	8.227718e+000	-8.227718e+000
1.596819751851233e-001	1.000306e+001	-1.000306e+001
1.601702564351233e-001	1.313876e+001	-1.313876e+001
1.611468189351233e-001	1.824492e+001	-1.824492e+001
1.616326611065273e-001	2.008685e+001	-2.008685e+001
1.619341956608513e-001	2.080004e+001	-2.080004e+001
1.622074498079777e-001	2.116945e+001	-2.116945e+001
1.624863091129276e-001	2.130587e+001	-2.130587e+001
1.627449113127840e-001	2.118736e+001	-2.118736e+001
1.631485750883136e-001	2.050813e+001	-2.050813e+001
1.638020385285374e-001	1.837528e+001	-1.837528e+001
1.646688155197564e-001	1.406797e+001	-1.406797e+001
1.653589555205258e-001	9.590933e+000	-9.590933e+000
1.659826891409035e-001	4.909727e+000	-4.909727e+000
1.666048580803382e-001	2.141153e+000	-2.141153e+000
1.671894526884840e-001	3.649613e+000	-3.649613e+000
1.671926502530478e-001	3.672483e+000	-3.672483e+000
1.672118356404303e-001	3.827733e+000	-3.827733e+000
1.672374161569402e-001	4.034500e+000	-4.034500e+000
1.672885771899602e-001	4.446507e+000	-4.446507e+000
1.673908992560002e-001	5.263186e+000	-5.263186e+000
1.675955433880800e-001	6.858406e+000	-6.858406e+000
1.680048316522397e-001	9.833261e+000	-9.833261e+000
1.688234081805591e-001	1.489205e+001	-1.489205e+001
1.697527835207836e-001	1.932460e+001	-1.932460e+001
1.701096763823098e-001	2.047161e+001	-2.047161e+001
1.703751259209759e-001	2.096952e+001	-2.096952e+001
1.706707937246322e-001	2.123545e+001	-2.123545e+001
1.710228564748009e-001	2.120038e+001	-2.120038e+001
1.713918360865448e-001	2.070320e+001	-2.070320e+001
1.719901666700734e-001	1.889979e+001	-1.889979e+001
1.729442035186201e-001	1.423384e+001	-1.423384e+001
1.739207660186201e-001	7.764088e+000	-7.764088e+000
1.748973285186201e-001	3.745454e+000	-3.745454e+000
1.758738910186201e-001	6.533686e+000	-6.533686e+000
1.759959613311201e-001	7.397962e+000	-7.397962e+000
1.762401019561201e-001	9.210564e+000	-9.210564e+000
1.767283832061201e-001	1.244451e+001	-1.244451e+001
1.777049457061201e-001	1.775316e+001	-1.775316e+001
1.782580830174389e-001	1.995613e+001	-1.995613e+001
1.785701474917836e-001	2.074431e+001	-2.074431e+001
1.788359392563554e-001	2.113978e+001	-2.113978e+001
1.790867260124800e-001	2.129370e+001	-2.129370e+001
1.793869466040516e-001	2.119569e+001	-2.119569e+001
1.797751935454608e-001	2.060014e+001	-2.060014e+001
1.804041973280557e-001	1.862925e+001	-1.862925e+001
1.812782625244034e-001	1.439804e+001	-1.439804e+001
1.819753641455416e-001	9.948422e+000	-9.948422e+000
1.826016958275476e-001	5.260074e+000	-5.260074e+000
1.832267815394680e-001	2.288573e+000	-2.288573e+000
1.838169905568601e-001	3.336987e+000	-3.336987e+000
1.838223532888010e-001	3.372616e+000	-3.372616e+000
1.838545296804462e-001	3.633454e+000	-3.633454e+000
1.838974315359731e-001	3.980402e+000	-3.980402e+000
1.839832352470270e-001	4.669819e+000	-4.669819e+000
1.841548426691348e-001	6.025254e+000	-6.025254e+000
1.844980575133504e-001	8.603474e+000	-8.603474e+000
1.851844872017817e-001	1.315810e+001	-1.315810e+001
1.860919043317985e-001	1.801660e+001	-1.801660e+001
1.866118501935685e-001	2.001708e+001	-2.001708e+001
1.869186877342467e-001	2.076776e+001	-2.076776e+001
1.871881779861020e-001	2.115076e+001	-2.115076e+001
1.874520747298304e-001	2.129667e+001	-2.129667e+001
1.877321854269278e-001	2.118728e+001	-2.118728e+001
1.881278856119297e-001	2.055182e+001	-2.055182e+001
1.887687239755969e-001	1.846081e+001	-1.846081e+001
1.897452864755969e-001	1.343087e+001	-1.343087e+001
1.907218489755969e-001	6.962571e+000	-6.962571e+000
1.908439192880969e-001	6.040607e+000	-6.040607e+000
1.910880599130969e-001	4.088894e+000	-4.088894e+000
1.915763411630969e-001	2.533688e+000	-2.533688e+000
1.925529036630969e-001	6.619282e+000	-6.619282e+000
1.926749739755969e-001	7.493013e+000	-7.493013e+000
1.929191146005969e-001	9.301558e+000	-9.301558e+000
1.934073958505969e-001	1.252459e+001	-1.252459e+001
1.943839583505969e-001	1.781056e+001	-1.781056e+001
1.949294645873712e-001	1.997134e+001	-1.997134e+001
1.952403212171126e-001	2.075080e+001	-2.075080e+001
1.955069666182720e-001	2.114369e+001	-2.114369e+001
1.957595671684106e-001	2.129551e+001	-2.129551e+001
1.960559098430403e-001	2.119494e+001	-2.119494e+001
1.964455947386997e-001	2.059177e+001	-2.059177e+001
1.970768831417272e-001	1.860739e+001	-1.860739e+001
1.979468088339129e-001	1.438993e+001	-1.438993e+001
1.986414799966129e-001	9.952950e+000	-9.952950e+000
1.992680834771212e-001	5.262194e+000	-5.262194e+000
1.998935279201329e-001	2.290039e+000	-2.290039e+000
2.004842184152154e-001	3.342912e+000	-3.342912e+000
2.004905315328867e-001	3.384896e+000	-3.384896e+000
2.005284102389144e-001	3.691889e+000	-3.691889e+000
2.005789151802845e-001	4.099910e+000	-4.099910e+000
2.006799250630249e-001	4.909393e+000	-4.909393e+000
2.008819448285056e-001	6.493418e+000	-6.493418e+000
2.012859843594671e-001	9.459969e+000	-9.459969e+000
2.020940634213901e-001	1.455435e+001	-1.455435e+001
2.030029647292922e-001	1.903523e+001	-1.903523e+001
2.033821152667062e-001	2.032149e+001	-2.032149e+001
2.036627497052237e-001	2.089986e+001	-2.089986e+001
2.039487821690318e-001	2.119751e+001	-2.119751e+001
2.043355291418672e-001	2.120584e+001	-2.120584e+001
2.046915569164697e-001	2.077084e+001	-2.077084e+001
2.052692071286913e-001	1.910794e+001	-1.910794e+001
2.061921784723708e-001	1.473455e+001	-1.473455e+001
2.071687409723708e-001	8.380669e+000	-8.380669e+000
2.081453034723708e-001	4.076544e+000	-4.076544e+000
2.091218659723708e-001	5.805459e+000	-5.805459e+000
2.091371247614333e-001	5.904060e+000	-5.904060e+000
2.093507478083083e-001	7.562976e+000	-7.562976e+000
2.095948884333083e-001	9.368535e+000	-9.368535e+000
2.100831696833083e-001	1.258348e+001	-1.258348e+001
2.110597321833083e-001	1.785265e+001	-1.785265e+001
2.115996051498279e-001	1.998250e+001	-1.998250e+001
2.119095725379686e-001	2.075557e+001	-2.075557e+001
2.121768467949367e-001	2.114630e+001	-2.114630e+001
2.124319433812150e-001	2.129691e+001	-2.129691e+001
2.127246999246955e-001	2.119424e+001	-2.119424e+001
2.131157142623589e-001	2.058399e+001	-2.058399e+001
2.137491143003480e-001	1.858699e+001	-1.858699e+001
2.146155093534024e-001	1.437984e+001	-1.437984e+001
2.153095641689097e-001	9.942967e+000	-9.942967e+000
2.159363725625191e-001	5.249687e+000	-5.249687e+000
2.165621067435246e-001	2.283280e+000	-2.283280e+000
2.171527044603174e-001	3.358285e+000	-3.358285e+000
2.171595423895399e-001	3.403940e+000	-3.403940e+000
