time	V(n002)	V(n005)
0.0007537911607	-0.01810127	0.3343505
0.0007556047768	-0.02673743	0.442967
0.0007574183928	-0.03536196	0.5511675
0.0007592320089	-0.04397485	0.6589521
0.000761045625	-0.05257609	0.7663208
0.0007655099107	-0.07375456	1.02974
0.0007699741964	-0.0945411	1.285768
0.0007744384821	-0.1149357	1.534404
0.0007789027678	-0.1349384	1.775649
0.0007833670536	-0.1545492	2.009502
0.0007878313393	-0.1737681	2.235964
0.000792295625	-0.1925951	2.455034
0.0007971784375	-0.2124846	2.681778
0.00080206125	-0.2314071	2.892368
0.0008069440625	-0.2493626	3.086803
0.000811826875	-0.2663511	3.265083
0.0008167096875	-0.2823725	3.427209
0.0008215925	-0.2974269	3.573181
0.0008264753125	-0.3115143	3.702998
0.0008296840178	-0.3200627	3.77692
0.0008328927232	-0.3280609	3.844033
0.0008361014286	-0.3355089	3.904335
0.0008393101339	-0.3424068	3.957828
0.0008425188393	-0.3487546	4.00451
0.0008457275446	-0.3545521	4.044381
0.00084893625	-0.3597995	4.077443
0.0008518659375	-0.3640553	4.10367
0.000854795625	-0.3678177	4.125711
0.0008577253125	-0.3710816	4.143898
0.000860655	-0.3738426	4.158537
0.0008635846875	-0.376097	4.169898
0.000866514375	-0.3778416	4.178206
0.0008694440625	-0.3790742	4.18364
0.00087237375	-0.3797931	4.186322
0.0008753034375	-0.3799972	4.186321
0.000878233125	-0.3796864	4.183648
0.0008811628125	-0.378861	4.178257
0.0008840925	-0.3775222	4.170045
0.0008870221875	-0.3756717	4.158858
0.000889951875	-0.3733121	4.144486
0.0008928815625	-0.3704467	4.126678
0.00089581125	-0.3670791	4.10514
0.0008987409375	-0.3632141	4.079551
0.000901670625	-0.3588568	4.04957
0.0009046003125	-0.3540132	4.014852
0.00090753	-0.3486898	3.975059
0.0009104596875	-0.3428939	3.929878
0.000913389375	-0.3366333	3.879027
0.0009182721875	-0.3250538	3.780633
0.000923155	-0.3123823	3.665189
0.0009280378125	-0.2986187	3.532697
0.000932920625	-0.2837631	3.383155
0.0009378034375	-0.2678154	3.216565
0.00094268625	-0.2507757	3.032925
0.0009475690625	-0.232644	2.832236
0.000952451875	-0.2135868	2.614852
0.0009573346875	-0.1939176	2.386818
0.0009622175	-0.1736365	2.148135
0.0009671003125	-0.1527433	1.898802
0.000971983125	-0.1312381	1.638821
0.0009768659375	-0.1091209	1.368189
0.00098174875	-0.08639167	1.086909
0.0009827253125	-0.0818441	1.030492
0.0009849574553	-0.07138368	0.9003517
0.0009871895982	-0.06088783	0.7694074
0.0009894217411	-0.05035655	0.6376589
0.0009916538839	-0.03978983	0.5051063
0.0009938860268	-0.02918767	0.3717496
0.0009961181696	-0.01855008	0.2375887
0.0009983503125	-0.007877058	0.1026236
0.000999326875	-0.003214282	0.04359437
0.001	0	0.002876743
